Date,Sentiment
2024-04-23,0.16297596460000002
2024-04-24,0.010815861789473687
2024-04-25,-0.3622674199368421
2024-04-26,-0.11835615694444446
2024-04-27,-0.31434872799999997
2024-04-28,-0.194716482875
2024-04-29,-0.384141438
2024-04-30,-0.5420827666764706
2024-05-01,-0.6222458765909091
2024-05-02,-0.044074325600000006
2024-05-03,0.028848017599999998
2024-05-04,0.3445145396666667
2024-05-05,0.04745003125
2024-05-06,-0.017508305923076926
2024-05-07,0.08333305303333334
2024-05-08,0.039396657500000015
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.53841723
2024-07-20,0.0
2024-07-21,0.92917943
2024-07-22,0.01606512255555556
2024-07-23,0.03177959566666667
2024-07-24,0.194970479375
2024-07-25,0.0
2024-07-26,-0.03889820575
2024-07-27,0.11856299333333332
2024-07-28,0.015140325
2024-07-29,0.008113373242857151
2024-07-30,0.0003614129999999956
2024-07-31,-0.5326459666666666
2024-08-01,-0.18626164522222222
2024-08-02,-0.10922074500000001
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,-0.5295418174444444
2024-08-06,-0.37218097754545454
2024-08-07,0.04322643032499998
2024-08-08,-0.14460402649999998
2024-08-09,-0.14161726833333332
2024-08-10,0.0
2024-08-11,0.064918876
2024-08-12,-0.18387137588571428
2024-08-13,-0.5619342143333333
2024-08-14,0.23006234133333328
2024-08-15,0.251896358
2024-08-16,-0.2500343432
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,-0.1923799085
2024-08-20,0.0
2024-08-21,-0.14679005066666667
2024-08-22,-0.037084392333333334
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,-0.4887614814285714
2024-08-28,-0.26248285713793107
2024-08-29,0.08474284969999998
2024-08-30,-0.2555567508758621
2024-08-31,-0.15722669020000002
2024-09-01,-0.22432021908333333
2024-09-02,-0.17300995296818183
2024-09-03,-0.27476996235294116
2024-09-04,-0.17375541085714286
2024-09-05,-0.20167037954000003
2024-09-06,-0.3057366366315789
2024-09-07,-0.4877350701111111
2024-09-08,-0.11414002522222222
2024-09-09,0.07781041297916665
2024-09-10,0.3146047047727273
2024-09-11,-0.3166583938148148
2024-09-12,0.02597190877142858
